id,bedrooms,sqft_living,price,standard
6788200931,2,1790,710000.0,high_standard
6822100780,2,1210,710000.0,high_standard
2867100005,2,1700,710000.0,high_standard
3885805935,4,1740,710000.0,high_standard
4104900340,4,3220,710000.0,high_standard
8031700186,4,2700,710000.0,high_standard
1698900195,3,1880,710000.0,high_standard
6070800050,3,2330,710000.0,high_standard
5014600210,4,3060,710000.0,high_standard
7560000070,3,2440,710000.0,high_standard
9206700060,4,4070,710000.0,high_standard
6821600005,4,2120,710000.0,high_standard
2324079073,3,2930,710000.0,high_standard
9542850290,4,2630,710000.0,high_standard
3918400143,4,2750,710000.0,high_standard
8730600050,3,2430,710000.0,high_standard
7853301660,5,3920,710000.0,high_standard
2330000035,3,1650,710000.0,high_standard
7202260210,4,2780,710000.0,high_standard
1929300415,4,2000,710000.0,high_standard
2260800170,3,3130,710000.0,high_standard
3475000080,3,1780,710000.0,high_standard
9510860060,3,2440,710000.0,high_standard
7960100220,4,2460,710000.0,high_standard
8587400050,3,2210,710000.0,high_standard
1890000250,2,1640,710000.0,high_standard
2623069106,6,3830,710000.0,high_standard
7680400140,3,3740,710000.0,high_standard
9323610110,4,2870,710000.0,high_standard
1777600900,4,2870,710000.0,high_standard
3885805325,4,2090,710000.0,high_standard
2487700130,4,2720,710000.0,high_standard
2141320230,4,2000,710000.0,high_standard
924069176,4,2710,710000.0,high_standard
2464400280,4,2850,710000.0,high_standard
8691300500,4,2880,710000.0,high_standard
1794500870,3,1400,710000.0,high_standard
3629980780,4,2940,710000.0,high_standard
4459800075,3,2140,710000.0,high_standard
2725069150,3,2830,710000.0,high_standard
7853280610,4,3910,709950.0,high_standard
2568300040,4,2720,709050.0,high_standard
9136101776,4,1680,709000.0,high_standard
6021500320,4,2170,709000.0,high_standard
7611200195,3,2360,709000.0,high_standard
4154304740,3,2780,709000.0,high_standard
8691410730,4,3090,708000.0,high_standard
1193000115,2,1120,708000.0,high_standard
1313000240,5,3180,708000.0,high_standard
1926059099,5,3060,708000.0,high_standard
9547202380,3,1750,707900.0,high_standard
1175000280,4,1550,707500.0,high_standard
5457300703,3,1500,707500.0,high_standard
239000155,5,3540,707000.0,high_standard
629410130,4,3200,707000.0,high_standard
2141310580,4,2920,707000.0,high_standard
2141300080,5,3050,707000.0,high_standard
6821100015,2,2130,707000.0,high_standard
809001965,3,1980,707000.0,high_standard
240000130,4,3280,706000.0,high_standard
6079500230,3,1900,706000.0,high_standard
6639900012,4,2740,706000.0,high_standard
5525400530,5,2890,706000.0,high_standard
7203150080,4,2510,706000.0,high_standard
9413600100,3,2400,705640.0,high_standard
3629910240,3,2490,705380.0,high_standard
3856903515,3,1460,705000.0,high_standard
8682291390,2,2305,705000.0,high_standard
8825900070,6,2570,705000.0,high_standard
4083305870,2,1650,705000.0,high_standard
7215730430,4,3150,705000.0,high_standard
3544400045,4,2040,705000.0,high_standard
5244801255,3,2260,705000.0,high_standard
9274201006,4,2650,705000.0,high_standard
2287000280,4,1690,705000.0,high_standard
4083301120,3,1440,705000.0,high_standard
8682301050,2,2300,705000.0,high_standard
5249805090,4,1780,705000.0,high_standard
1546600565,6,2830,705000.0,high_standard
7202260040,4,2780,705000.0,high_standard
2122039094,3,1970,705000.0,high_standard
5113400264,4,1820,705000.0,high_standard
2767603890,5,2380,705000.0,high_standard
1773600264,5,3250,705000.0,high_standard
9525100040,4,2740,705000.0,high_standard
4099500935,3,2180,705000.0,high_standard
1176001117,3,1580,705000.0,high_standard
7284900098,3,2820,705000.0,high_standard
1370803835,2,2320,705000.0,high_standard
3066400750,3,2500,705000.0,high_standard
6793300010,4,3000,705000.0,high_standard
6076500160,4,2910,705000.0,high_standard
2484700155,4,2060,705000.0,high_standard
9201000460,4,2620,705000.0,high_standard
220069083,2,2200,705000.0,high_standard
9834200165,4,1790,704300.0,high_standard
3261000080,4,2460,704111.0,high_standard
4377000100,4,2510,704000.0,high_standard
9547204930,3,1140,704000.0,high_standard
7369600080,4,2490,704000.0,high_standard
7805460310,4,2550,703770.0,high_standard
2922702965,3,1980,703300.0,high_standard
5040800015,2,1370,703011.0,high_standard
9274200990,3,1360,703000.0,high_standard
8021700715,3,2360,702500.0,high_standard
7203210170,4,2650,702000.0,high_standard
7202340590,4,3880,702000.0,high_standard
7202341110,4,3280,702000.0,high_standard
5411600020,4,2810,702000.0,high_standard
1245500099,3,2190,702000.0,high_standard
3260350090,4,2910,701000.0,high_standard
5266300140,4,1840,701000.0,high_standard
7853380570,4,3340,701000.0,high_standard
1137300890,3,2560,700500.0,high_standard
3213200180,2,1530,700180.0,high_standard
1236300214,3,2190,700000.0,high_standard
6926700654,2,1490,700000.0,high_standard
6746700615,8,2280,700000.0,high_standard
3362400590,4,2230,700000.0,high_standard
7658600025,3,1410,700000.0,high_standard
2260000340,4,2340,700000.0,high_standard
7853240040,4,3350,700000.0,high_standard
8563030280,3,2030,700000.0,high_standard
9169100175,4,2490,700000.0,high_standard
1125069064,4,2770,700000.0,high_standard
8073000495,2,1160,700000.0,high_standard
9542000075,3,2000,700000.0,high_standard
9550200370,4,1680,700000.0,high_standard
7902200015,3,1820,700000.0,high_standard
7852070090,3,3110,700000.0,high_standard
1769600066,3,3030,700000.0,high_standard
2251500270,4,2690,700000.0,high_standard
3275880100,4,2580,700000.0,high_standard
7167000040,4,3350,700000.0,high_standard
1150000400,4,2440,700000.0,high_standard
8820900029,5,3100,700000.0,high_standard
3131200640,4,1830,700000.0,high_standard
1923039022,2,1679,700000.0,high_standard
5700000340,3,2130,700000.0,high_standard
5605000215,4,1470,700000.0,high_standard
164000261,4,2780,700000.0,high_standard
8901500178,4,2440,700000.0,high_standard
7215730090,4,3150,700000.0,high_standard
8073000491,4,1950,700000.0,high_standard
3524039144,2,1620,700000.0,high_standard
7234601525,3,2010,700000.0,high_standard
6431000015,4,2310,700000.0,high_standard
3275850190,3,2410,700000.0,high_standard
9346910500,3,2060,700000.0,high_standard
8129700985,3,1350,700000.0,high_standard
2771604640,4,2470,700000.0,high_standard
9238900855,2,930,700000.0,high_standard
1020069017,4,1300,700000.0,high_standard
6641800020,4,3270,700000.0,high_standard
7977200590,3,1640,700000.0,high_standard
2883200961,3,1910,700000.0,high_standard
6844700510,4,2672,700000.0,high_standard
6813600380,3,2090,700000.0,high_standard
3924500040,4,3580,700000.0,high_standard
5210200107,4,1730,700000.0,high_standard
126039467,4,3040,700000.0,high_standard
3825310530,4,2590,700000.0,high_standard
6626100260,4,3100,700000.0,high_standard
6823100225,4,1870,700000.0,high_standard
6021501535,3,1580,700000.0,high_standard
2877101100,3,2100,700000.0,high_standard
6822100750,3,1500,700000.0,high_standard
1825079086,4,3010,700000.0,high_standard
2902200015,9,3680,700000.0,high_standard
1695900150,2,2320,700000.0,high_standard
7853280550,4,4490,700000.0,high_standard
7215730590,4,3150,700000.0,high_standard
7964410100,4,5360,700000.0,high_standard
6638900461,3,2050,700000.0,high_standard
7430500301,3,2240,700000.0,high_standard
7527200030,5,2830,700000.0,high_standard
6154900070,3,2500,700000.0,high_standard
9530101290,3,1940,700000.0,high_standard
6206100075,4,1980,700000.0,high_standard
4443800765,3,2080,700000.0,high_standard
3904910610,4,2490,700000.0,high_standard
1931300110,3,1570,700000.0,high_standard
3537900180,2,1300,700000.0,high_standard
8701600510,2,1850,700000.0,high_standard
5457300696,3,1660,700000.0,high_standard
2838000180,3,2230,700000.0,high_standard
9828702895,4,2420,700000.0,high_standard
1245001216,3,2190,700000.0,high_standard
8100400160,3,2330,700000.0,high_standard
6151800070,3,2600,700000.0,high_standard
1465400120,3,3110,700000.0,high_standard
3121500020,3,2490,700000.0,high_standard
6819100345,4,2360,700000.0,high_standard
8026700105,4,2870,700000.0,high_standard
2195700230,3,2850,700000.0,high_standard
522079022,3,2530,700000.0,high_standard
524069049,3,1460,700000.0,high_standard
2597490300,3,2350,700000.0,high_standard
3880900245,6,2790,700000.0,high_standard
976000879,4,1930,700000.0,high_standard
3582900310,3,1990,700000.0,high_standard
510002065,4,1980,700000.0,high_standard
2110200036,5,2400,700000.0,high_standard
8691390530,4,2770,700000.0,high_standard
9828702339,2,1460,699999.0,high_standard
5016001619,3,1240,699999.0,high_standard
4077800088,4,2070,699950.0,high_standard
8682290660,2,2390,699950.0,high_standard
3276930050,3,3370,699950.0,high_standard
3629910210,3,2510,699950.0,high_standard
34001765,3,2230,699950.0,high_standard
6119700030,4,3674,699950.0,high_standard
7214720075,3,2190,699950.0,high_standard
8691370400,4,2810,699900.0,high_standard
7856700920,4,2190,699900.0,high_standard
4038600260,4,2380,699900.0,high_standard
8691390460,4,2690,699850.0,high_standard
8682300890,2,2380,699800.0,high_standard
7853430180,4,3250,699188.0,high_standard
923000280,3,2580,699000.0,high_standard
3825311210,3,2680,699000.0,high_standard
752000035,4,2650,699000.0,high_standard
8127700445,3,1670,699000.0,high_standard
2324800110,4,3280,699000.0,high_standard
1727000680,4,2440,699000.0,high_standard
9238480020,5,2970,699000.0,high_standard
7129302685,3,2010,699000.0,high_standard
6908200006,3,1820,699000.0,high_standard
2162000260,3,2740,699000.0,high_standard
8924100111,2,1400,699000.0,high_standard
626059365,3,3200,699000.0,high_standard
7880010060,4,3230,699000.0,high_standard
6669070080,3,2370,699000.0,high_standard
9328510100,4,2550,699000.0,high_standard
5103300090,5,3340,699000.0,high_standard
1725059209,6,2680,698000.0,high_standard
1300300730,3,1090,698000.0,high_standard
3342101270,4,3630,698000.0,high_standard
1786810040,3,2640,698000.0,high_standard
4379400580,3,2580,698000.0,high_standard
3299600120,4,2990,698000.0,high_standard
1245003160,4,2200,698000.0,high_standard
1257201010,2,1510,698000.0,high_standard
3885803465,3,1220,698000.0,high_standard
629410180,4,3220,697000.0,high_standard
1854900330,4,3160,697000.0,high_standard
461005360,4,2820,697000.0,high_standard
2710600025,3,2420,697000.0,high_standard
1036400200,4,1670,697000.0,high_standard
1774230090,4,3650,697000.0,high_standard
225039069,4,2450,696950.0,high_standard
9482700455,4,2540,696500.0,high_standard
1774230180,5,3210,696500.0,high_standard
1377800277,6,2900,696000.0,high_standard
9547205180,3,2300,696000.0,high_standard
4038700290,3,1670,696000.0,high_standard
9510310280,4,3650,696000.0,high_standard
7526800100,5,2510,695500.0,high_standard
3324069541,4,3310,695000.0,high_standard
7852140170,4,2830,695000.0,high_standard
7853301520,5,3940,695000.0,high_standard
7215730040,4,3150,695000.0,high_standard
7510700030,3,4560,695000.0,high_standard
1980200015,4,3530,695000.0,high_standard
1149600120,4,2650,695000.0,high_standard
3362401000,3,2500,695000.0,high_standard
2817210210,3,2632,695000.0,high_standard
3224600340,4,2790,695000.0,high_standard
2158900140,3,2380,695000.0,high_standard
6421100502,5,3290,695000.0,high_standard
4379400260,3,2540,695000.0,high_standard
7852120180,4,3510,695000.0,high_standard
7852120140,4,3510,695000.0,high_standard
924069210,4,2961,695000.0,high_standard
4139440480,3,2590,695000.0,high_standard
5700002020,3,2080,695000.0,high_standard
3860900111,5,1790,695000.0,high_standard
2815600305,3,2560,695000.0,high_standard
2723069052,3,2600,695000.0,high_standard
8691370330,4,2660,695000.0,high_standard
3904920730,4,2960,695000.0,high_standard
4054710190,3,2620,695000.0,high_standard
4441300325,3,3080,695000.0,high_standard
4379400560,3,2390,695000.0,high_standard
4441300416,4,2390,695000.0,high_standard
8725950020,2,1570,695000.0,high_standard
8682320640,2,2170,695000.0,high_standard
4083303815,5,3160,695000.0,high_standard
8956000100,3,2630,695000.0,high_standard
2877100655,4,2360,695000.0,high_standard
7302000120,3,2550,695000.0,high_standard
3578700017,4,3010,695000.0,high_standard
9178600055,2,1140,695000.0,high_standard
8682290410,2,2320,694000.0,high_standard
2024059059,3,2090,693000.0,high_standard
339200130,3,2460,693000.0,high_standard
7215720250,4,3160,693000.0,high_standard
2162000190,3,2120,693000.0,high_standard
1873100060,4,2460,693000.0,high_standard
8649900160,4,2820,692500.0,high_standard
7852010670,4,3710,692500.0,high_standard
326069027,3,2420,692500.0,high_standard
3583400130,3,3420,692500.0,high_standard
3558900590,6,2230,692500.0,high_standard
8651480090,4,2350,692000.0,high_standard
2051200436,3,3490,692000.0,high_standard
5207200195,4,2600,691500.0,high_standard
1324059104,3,2360,691100.0,high_standard
8900000110,2,1780,691000.0,high_standard
7555200230,4,2550,691000.0,high_standard
7504110330,4,3040,691000.0,high_standard
5014600440,5,2870,690700.0,high_standard
5015000190,5,2000,690500.0,high_standard
6632900452,4,3130,690500.0,high_standard
6021503740,3,1090,690000.0,high_standard
2207500880,3,1580,690000.0,high_standard
3260350100,4,2780,690000.0,high_standard
2600000050,3,2430,690000.0,high_standard
1563100705,4,1930,690000.0,high_standard
9178600560,2,970,690000.0,high_standard
1781500220,3,2590,690000.0,high_standard
1310370020,4,3220,690000.0,high_standard
6788203060,3,2480,690000.0,high_standard
1912100885,3,1760,690000.0,high_standard
4073200757,3,1890,690000.0,high_standard
2719100115,3,2360,690000.0,high_standard
1795920310,4,3210,690000.0,high_standard
8079100140,4,2120,690000.0,high_standard
3629970240,3,2820,690000.0,high_standard
4154305085,5,2690,690000.0,high_standard
9550200470,4,1970,690000.0,high_standard
6192410760,4,2700,690000.0,high_standard
6788201015,2,1600,690000.0,high_standard
629811360,4,2740,690000.0,high_standard
2325039067,3,1760,690000.0,high_standard
7853270710,5,3340,690000.0,high_standard
3630090110,4,2980,690000.0,high_standard
2806000560,4,3730,690000.0,high_standard
9831200186,2,1990,690000.0,high_standard
2581900060,3,1710,690000.0,high_standard
3904921250,5,3370,690000.0,high_standard
1939130070,4,2820,690000.0,high_standard
9521100031,3,1540,690000.0,high_standard
5071400104,5,2720,690000.0,high_standard
5700000515,4,2230,690000.0,high_standard
6382500020,4,1760,690000.0,high_standard
3904902510,4,2670,690000.0,high_standard
3630090050,4,2710,690000.0,high_standard
7519000170,3,1300,690000.0,high_standard
9547204350,3,1610,690000.0,high_standard
333100209,3,2330,690000.0,high_standard
2483200010,3,2070,690000.0,high_standard
5406500440,4,2780,690000.0,high_standard
4385700285,3,1600,690000.0,high_standard
3905010140,4,2920,690000.0,high_standard
7173700518,3,2540,690000.0,high_standard
3121500340,4,2900,690000.0,high_standard
1710400005,3,1770,690000.0,high_standard
1454100127,4,2520,689950.0,high_standard
8562740400,4,2740,689900.0,high_standard
7576200040,4,1930,689888.0,high_standard
3034200198,3,2390,689800.0,high_standard
1193000220,2,1370,689800.0,high_standard
2597490750,4,2050,689500.0,high_standard
1455600062,3,2080,689000.0,high_standard
8644210050,4,3220,689000.0,high_standard
7853280620,4,4490,689000.0,high_standard
8079100700,4,2240,689000.0,high_standard
1523560030,4,2110,689000.0,high_standard
2141310820,3,2200,689000.0,high_standard
7779200075,2,2330,689000.0,high_standard
7625703900,4,2020,689000.0,high_standard
4024100915,4,3250,689000.0,high_standard
4036100175,4,2440,689000.0,high_standard
5710500060,3,2580,688888.0,high_standard
9523102447,3,1760,688500.0,high_standard
2193330030,4,2370,688100.0,high_standard
3935900093,5,2250,688000.0,high_standard
7504100920,3,3450,688000.0,high_standard
1223089066,4,3400,688000.0,high_standard
9238900850,3,1760,688000.0,high_standard
8161600135,4,3000,688000.0,high_standard
7853301390,4,4000,688000.0,high_standard
1455600045,3,2450,687500.0,high_standard
4191500130,5,3320,687500.0,high_standard
2537500140,4,3190,687500.0,high_standard
461000390,4,2330,687500.0,high_standard
3885805035,2,1040,687500.0,high_standard
7234601221,3,1280,687500.0,high_standard
3876900089,3,1470,687015.0,high_standard
619079016,4,4400,687000.0,high_standard
2547200240,4,2370,687000.0,high_standard
8819900220,2,1390,686500.0,high_standard
5611500140,4,2760,686000.0,high_standard
2600000510,4,2130,686000.0,high_standard
7611200086,3,1840,686000.0,high_standard
6383000820,3,2290,685900.0,high_standard
9541800075,3,1490,685650.0,high_standard
203600600,4,3130,685530.0,high_standard
3224600310,4,2790,685100.0,high_standard
3416600185,3,1480,685000.0,high_standard
2485000100,3,1940,685000.0,high_standard
6918700320,5,1900,685000.0,high_standard
2024079035,3,3150,685000.0,high_standard
8961970510,4,3030,685000.0,high_standard
6822100310,4,2340,685000.0,high_standard
3442000127,4,2310,685000.0,high_standard
3629760330,3,2370,685000.0,high_standard
525069099,3,2320,685000.0,high_standard
4019300906,5,2670,685000.0,high_standard
6909200575,3,2060,685000.0,high_standard
8827901350,3,2720,685000.0,high_standard
821069025,3,3290,685000.0,high_standard
7853301570,4,3550,685000.0,high_standard
5605000595,6,2770,685000.0,high_standard
455000760,3,2500,685000.0,high_standard
9346700030,4,2260,685000.0,high_standard
9359300250,4,2770,685000.0,high_standard
3586500620,4,2650,685000.0,high_standard
7234601140,3,1710,685000.0,high_standard
2623039018,4,1550,685000.0,high_standard
5452302195,3,1460,685000.0,high_standard
8562740290,5,3160,685000.0,high_standard
7519000085,4,1660,685000.0,high_standard
8732900300,4,2510,685000.0,high_standard
282500010,4,3133,685000.0,high_standard
7234601445,2,1300,685000.0,high_standard
9270200160,3,1570,685000.0,high_standard
2461900375,4,2770,685000.0,high_standard
3066410800,4,2770,685000.0,high_standard
3343301385,3,2810,685000.0,high_standard
5458800620,3,1650,685000.0,high_standard
4025300195,4,2820,685000.0,high_standard
647100096,3,2230,685000.0,high_standard
1786830060,3,2030,685000.0,high_standard
8146300015,4,2170,685000.0,high_standard
5423030040,3,2520,685000.0,high_standard
9138100350,4,2290,685000.0,high_standard
7384500110,3,3450,685000.0,high_standard
6678900140,3,2210,685000.0,high_standard
5101408889,4,2840,685000.0,high_standard
9136103130,2,1090,685000.0,high_standard
9287800375,3,2210,685000.0,high_standard
1332000100,4,3320,685000.0,high_standard
3066200440,4,2370,684680.0,high_standard
2193330090,4,2500,684000.0,high_standard
1115300070,4,3040,684000.0,high_standard
7015200790,3,1820,683500.0,high_standard
8582010290,3,2300,683000.0,high_standard
1778500595,5,1720,683000.0,high_standard
6792100090,4,2620,683000.0,high_standard
1568100300,6,3500,682500.0,high_standard
7300200400,4,2450,682000.0,high_standard
5244801230,5,2120,682000.0,high_standard
7273100026,4,2390,682000.0,high_standard
5014600240,5,2760,682000.0,high_standard
8691370290,4,2820,682000.0,high_standard
4221900030,2,890,682000.0,high_standard
9408300180,4,3030,682000.0,high_standard
7942601410,3,1830,682000.0,high_standard
1026069061,4,3600,682000.0,high_standard
1644510040,4,3150,681716.0,high_standard
1066100260,5,3260,681500.0,high_standard
7950300005,3,1700,681000.0,high_standard
2600030210,3,1880,681000.0,high_standard
7853250090,4,3860,681000.0,high_standard
2883200875,2,1960,680200.0,high_standard
1777500090,6,3180,680000.0,high_standard
3630200480,3,2570,680000.0,high_standard
2594200230,2,1020,680000.0,high_standard
4054700300,4,3310,680000.0,high_standard
8141200080,8,2530,680000.0,high_standard
9238900616,3,1760,680000.0,high_standard
5100402606,3,1090,680000.0,high_standard
4083304190,1,1820,680000.0,high_standard
2874600040,3,2920,680000.0,high_standard
7203100120,4,2500,680000.0,high_standard
7215730580,4,3150,680000.0,high_standard
1853000400,4,3140,680000.0,high_standard
2825059256,4,3030,680000.0,high_standard
7963900100,3,2620,680000.0,high_standard
8691410310,4,3290,680000.0,high_standard
6746701090,6,1670,680000.0,high_standard
2771604791,3,2140,680000.0,high_standard
7010701383,3,1800,680000.0,high_standard
9510970530,3,2120,680000.0,high_standard
2026049184,4,2440,680000.0,high_standard
3629970090,4,2520,680000.0,high_standard
2426059076,4,2700,680000.0,high_standard
305010190,4,2830,680000.0,high_standard
7937900280,4,3620,680000.0,high_standard
1822059156,3,3650,680000.0,high_standard
7254000100,3,2060,680000.0,high_standard
5307100280,3,1820,680000.0,high_standard
9468200163,3,1780,680000.0,high_standard
9530101535,3,1870,680000.0,high_standard
6908200250,4,1660,680000.0,high_standard
3204930170,4,2510,680000.0,high_standard
5423040140,3,2300,680000.0,high_standard
2738640310,4,3490,680000.0,high_standard
4027700021,5,2440,680000.0,high_standard
8815400735,3,2330,680000.0,high_standard
7215730070,5,2970,680000.0,high_standard
6926700660,2,1450,680000.0,high_standard
8649900440,4,2980,680000.0,high_standard
3600072,4,2220,680000.0,high_standard
117000100,3,1660,680000.0,high_standard
3577000116,4,2200,680000.0,high_standard
3629980860,4,2330,680000.0,high_standard
6821101895,2,2140,680000.0,high_standard
5249800729,6,3000,680000.0,high_standard
2125049131,3,1620,680000.0,high_standard
5459500100,3,2330,680000.0,high_standard
6840701160,5,2140,680000.0,high_standard
9485800050,3,1610,680000.0,high_standard
287000110,4,1880,680000.0,high_standard
710300010,4,2720,680000.0,high_standard
3586501135,3,2270,680000.0,high_standard
7922720040,4,2880,680000.0,high_standard
5727500006,4,3320,679990.0,high_standard
7853250070,4,3830,679975.0,high_standard
629500170,4,2850,679950.0,high_standard
7502800100,5,3600,679950.0,high_standard
2838000030,3,2230,679950.0,high_standard
952003285,3,2440,679900.0,high_standard
3622069095,4,3420,679000.0,high_standard
5104540330,4,3680,679000.0,high_standard
8562500380,4,3080,679000.0,high_standard
8827901060,4,2100,679000.0,high_standard
3342700491,3,2770,679000.0,high_standard
6445800120,4,2260,679000.0,high_standard
4459800070,4,1420,679000.0,high_standard
5499700045,3,1780,679000.0,high_standard
8825900245,5,2610,678940.0,high_standard
1088000050,3,1970,678700.0,high_standard
2483200060,3,2460,678500.0,high_standard
3363900280,3,1210,678500.0,high_standard
522069111,4,2620,678500.0,high_standard
9274202620,3,1850,678100.0,high_standard
3825311190,3,2640,678000.0,high_standard
3066410810,3,2730,678000.0,high_standard
686400670,3,1670,678000.0,high_standard
3756100160,3,2770,678000.0,high_standard
6819100150,3,1740,677915.0,high_standard
9526600140,3,2440,677900.0,high_standard
4449800480,6,2800,677790.0,high_standard
5456000135,3,2020,677500.0,high_standard
9272201385,5,2340,677500.0,high_standard
3275890310,3,2110,677100.0,high_standard
4452300130,3,2000,677000.0,high_standard
6870000150,4,2820,677000.0,high_standard
7128300630,4,2180,677000.0,high_standard
1422200090,3,1300,676500.0,high_standard
3178100065,4,2270,676101.0,high_standard
290200230,4,2800,676000.0,high_standard
1377800135,3,1730,676000.0,high_standard
5506500070,3,2680,676000.0,high_standard
2856101540,3,2240,676000.0,high_standard
642150080,3,2920,675900.0,high_standard
8078390150,4,2770,675750.0,high_standard
324059112,4,2060,675500.0,high_standard
2785000290,3,1680,675000.0,high_standard
3275850180,3,2610,675000.0,high_standard
4322200220,3,3370,675000.0,high_standard
5288200230,4,2460,675000.0,high_standard
7785350490,3,2770,675000.0,high_standard
3022079094,4,3320,675000.0,high_standard
7986400180,3,1920,675000.0,high_standard
2426059071,3,2320,675000.0,high_standard
339350150,3,2740,675000.0,high_standard
1313000220,5,3410,675000.0,high_standard
8682250330,3,2300,675000.0,high_standard
8861500015,3,1990,675000.0,high_standard
1024069009,5,2820,675000.0,high_standard
1982201485,4,2400,675000.0,high_standard
4379400490,4,2390,675000.0,high_standard
5014600180,4,3000,675000.0,high_standard
4101410050,4,1900,675000.0,high_standard
2819100140,3,1460,675000.0,high_standard
1777600490,4,3130,675000.0,high_standard
9301300805,3,1300,675000.0,high_standard
4083304355,4,1530,675000.0,high_standard
1726600110,3,2260,675000.0,high_standard
9542000275,4,2420,675000.0,high_standard
1854900430,4,2990,675000.0,high_standard
3416600490,3,1780,675000.0,high_standard
2902200915,3,2130,675000.0,high_standard
9552700140,5,2900,675000.0,high_standard
9194102188,4,3190,675000.0,high_standard
2432000130,3,1660,675000.0,high_standard
5040800060,3,1710,675000.0,high_standard
1556200155,3,1510,675000.0,high_standard
2909300150,4,2900,675000.0,high_standard
1796100015,4,3090,675000.0,high_standard
1524059027,2,930,675000.0,high_standard
6790200110,5,2570,675000.0,high_standard
5332200320,2,2140,675000.0,high_standard
2481600110,3,2980,675000.0,high_standard
3904902500,4,2940,675000.0,high_standard
7853350170,5,3200,675000.0,high_standard
4036400030,4,1770,675000.0,high_standard
5437400100,4,2370,675000.0,high_standard
7649400170,3,2070,675000.0,high_standard
425059024,5,2420,675000.0,high_standard
7504101230,4,2810,675000.0,high_standard
7853221330,4,2920,675000.0,high_standard
7555220140,4,2240,675000.0,high_standard
6114600030,4,2690,675000.0,high_standard
3276930380,4,2560,675000.0,high_standard
1806900499,3,1720,675000.0,high_standard
8563000300,4,2260,675000.0,high_standard
6338000493,4,2280,675000.0,high_standard
4151800470,3,1010,675000.0,high_standard
8813400165,4,1890,675000.0,high_standard
9510971070,3,2250,675000.0,high_standard
7504000230,4,2760,675000.0,high_standard
5700002460,3,2550,675000.0,high_standard
1424069110,4,2620,675000.0,high_standard
7277100395,4,2550,675000.0,high_standard
1036000280,4,2440,675000.0,high_standard
7465900205,4,2780,675000.0,high_standard
4077800094,4,2220,675000.0,high_standard
8155850010,4,3680,675000.0,high_standard
930000470,3,2540,675000.0,high_standard
6003001760,3,2510,675000.0,high_standard
4376700330,4,2040,675000.0,high_standard
7129301001,4,2670,675000.0,high_standard
290000095,6,2740,675000.0,high_standard
1245500725,3,1240,675000.0,high_standard
2767602356,4,2140,675000.0,high_standard
3528900768,3,1510,675000.0,high_standard
324000280,3,1710,675000.0,high_standard
2591720160,3,3510,674950.0,high_standard
710600070,4,2650,674950.0,high_standard
2553300140,4,2590,674750.0,high_standard
3904921100,4,2700,674725.0,high_standard
5541300135,4,2610,674600.0,high_standard
1137300340,4,2780,674250.0,high_standard
3999200310,4,2810,674000.0,high_standard
9510860560,3,1920,674000.0,high_standard
3448002180,3,2320,674000.0,high_standard
8815400165,5,2110,674000.0,high_standard
7202331500,5,4180,673200.0,high_standard
3528960020,3,2830,673000.0,high_standard
9161100075,4,2580,673000.0,high_standard
6116500075,4,2990,673000.0,high_standard
1687900520,4,2590,673000.0,high_standard
629811600,4,2740,672800.0,high_standard
8010100040,3,1520,672600.0,high_standard
5547700190,3,2450,672500.0,high_standard
6021501920,3,2400,672500.0,high_standard
2998300060,2,1860,672500.0,high_standard
7853270200,4,3470,672500.0,high_standard
3066400130,4,2650,672500.0,high_standard
5037300130,3,1580,672500.0,high_standard
2782100280,4,2620,672500.0,high_standard
3179101050,2,1600,672324.0,high_standard
5445300050,3,1130,672000.0,high_standard
3905000340,4,2440,672000.0,high_standard
203100625,3,2620,672000.0,high_standard
8146100610,3,1220,672000.0,high_standard
8129700743,3,1780,672000.0,high_standard
2141330560,4,2130,671500.0,high_standard
2436701180,5,2160,671500.0,high_standard
1972201511,3,1770,671500.0,high_standard
7202340010,4,3280,671300.0,high_standard
2770602360,4,1890,671000.0,high_standard
430000035,4,3130,671000.0,high_standard
2767603210,3,1790,670950.0,high_standard
4423100095,4,1590,670500.0,high_standard
475001000,3,1730,670000.0,high_standard
7979900430,3,3340,670000.0,high_standard
3629970930,3,2980,670000.0,high_standard
9834200390,3,1220,670000.0,high_standard
4086300065,3,1280,670000.0,high_standard
9510910250,4,2095,670000.0,high_standard
714000155,3,1710,670000.0,high_standard
7802900224,5,2860,670000.0,high_standard
1245001763,4,2110,670000.0,high_standard
5561401220,6,4050,670000.0,high_standard
4039700080,4,1930,670000.0,high_standard
1449000270,4,3020,670000.0,high_standard
9822700255,3,1680,670000.0,high_standard
2423020180,4,2040,670000.0,high_standard
1972201773,2,1500,670000.0,high_standard
9476010120,5,2900,670000.0,high_standard
1830300090,5,2520,670000.0,high_standard
2366400150,5,2290,670000.0,high_standard
976000790,3,1800,670000.0,high_standard
2487200490,3,3310,670000.0,high_standard
9831200221,3,1420,670000.0,high_standard
686300880,3,2570,670000.0,high_standard
8651610680,4,2570,670000.0,high_standard
923000414,3,1850,670000.0,high_standard
6388910280,4,2850,670000.0,high_standard
9839301055,3,1490,670000.0,high_standard
1189000245,4,2250,670000.0,high_standard
2402100055,4,2500,670000.0,high_standard
1245002445,2,1650,670000.0,high_standard
5135000160,3,2050,670000.0,high_standard
7555220150,4,2370,670000.0,high_standard
6619900120,5,3860,670000.0,high_standard
